city,lat,lng,COUNTRY,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type,Time (Input 5),QCI (Input 6),Packet Loss Rate (Reliability),Packet Delay Budget (Latency)
Bruree,52.42314867,-8.654578342,Ireland,-89.61537943,1.06755897,132.4765613,LTE,3,66,0.001,<50ms
Bruree,52.42073874,-8.665071044,Ireland,-89.8979327,2.058649944,164.1653096,3G,3,5,0.001,<50ms
Bruree,52.42359845,-8.656053676,Ireland,-86.65362222,2.750028695,136.0084778,LTE,3,6,0.001,<50ms
Aherla,51.8572,-8.7389,Ireland,-94.19946647,43.4294308,32.18894714,5G,3,7,0.001,<50ms
Aherla,51.86708245,-8.7440488,Ireland,-86.47463013,2.966836817,154.3126035,LTE,3,8,0.001,<50ms
Aherla,51.8657473,-8.747650989,Ireland,-92.21770963,3.71961364,70.00058369,4G,3,9,0.001,<50ms
Aherla,51.85479245,-8.743376286,Ireland,-102.6491331,4.583716948,92.00419776,4G,3,69,0.001,<50ms
Aherla,51.85166066,-8.737384879,Ireland,-90.77367945,1.819965575,136.093589,LTE,3,70,0.001,<50ms
Aherla,51.85473202,-8.743735604,Ireland,-87.26025693,1.905477398,113.9049814,LTE,4,1,0.001,<50ms
Aherla,51.85531061,-8.746161829,Ireland,-93.35494377,1.484563097,189.8210479,LTE,4,2,0.001,<50ms
Aherla,51.85532837,-8.731360712,Ireland,-93.89266271,4.114837657,59.1706164,4G,4,3,0.001,<50ms
Aherla,51.84983076,-8.73924591,Ireland,-93.38482593,1.072202744,185.4830556,3G,4,4,0.001,<50ms
Aherla,51.84996533,-8.741481662,Ireland,-93.99309176,3.810915645,66.67122564,4G,4,65,0.001,<50ms
Aherla,51.86180424,-8.738762986,Ireland,-88.48533759,1.748030458,120.072272,3G,4,66,0.001,<50ms
Naul,53.586,-6.29,Ireland,-84.98919887,4.351096398,51.38682195,4G,4,5,0.001,<50ms
Naul,53.57938829,-6.290816302,Ireland,-93.03292546,40.4406083,44.21440742,5G,4,6,0.001,<50ms
Naul,53.5888803,-6.296765611,Ireland,-83.20643539,3.081646912,97.15627109,4G,4,7,0.001,<50ms
Naul,53.57812099,-6.284114626,Ireland,-87.89937,2.312182064,185.2396171,LTE,4,8,0.001,<50ms
Naul,53.59047743,-6.281212446,Ireland,-91.35671825,1.0154467,111.1767345,LTE,4,9,0.001,<50ms
Naul,53.58514534,-6.291688086,Ireland,-90.56119414,2.346267179,169.6897206,3G,4,69,0.001,<50ms
Naul,53.58551585,-6.288019087,Ireland,-85.99409195,2.48508898,130.0004032,3G,4,70,0.001,<50ms
Naul,53.58806372,-6.288480436,Ireland,-92.58821283,2.442603842,131.492151,LTE,5,1,0.001,<50ms
Naul,53.58955716,-6.296207467,Ireland,-83.38685303,2.157929757,117.6789744,3G,5,2,0.001,<50ms
Naul,53.58644569,-6.293595719,Ireland,-88.36608893,3.467051438,77.52136641,4G,5,3,0.01,<50ms
Naul,53.58440468,-6.296999003,Ireland,-89.77092624,18.94167988,12.78921002,5G,5,4,0.01,<50ms
Clonaslee,53.1488,-7.5253,Ireland,-90.36692443,2.257844446,166.3887557,3G,5,65,0.01,<50ms
Clonaslee,53.15103092,-7.530745237,Ireland,-93.63243589,2.013708644,123.1249899,LTE,5,66,0.01,<50ms
Clonaslee,53.15256042,-7.519016714,Ireland,-98.30932292,2.231158517,180.0505414,LTE,5,5,0.01,<50ms
Clonaslee,53.14156208,-7.519517744,Ireland,-87.33310388,1.635790551,105.6215996,LTE,5,6,0.01,<50ms
Clonaslee,53.15277844,-7.517658071,Ireland,-83.3210828,1.567924323,191.8625944,LTE,5,7,0.01,<50ms
Clonaslee,53.15805116,-7.518597622,Ireland,-90.35062388,6.708174316,76.79860791,4G,5,8,0.01,<50ms
Clonaslee,53.14831375,-7.529724087,Ireland,-84.65379495,95.24470838,25.75720688,5G,5,9,0.01,<300ms
Clonaslee,53.14432331,-7.53115707,Ireland,-92.45464283,1.779414126,147.7711129,3G,5,69,0.01,<300ms
Clonaslee,53.15338903,-7.522833441,Ireland,-89.02595479,7.612226104,79.78256503,4G,5,70,0.01,<300ms
Clonaslee,53.15396149,-7.527359061,Ireland,-94.90711982,7.217601081,64.77891774,4G,6,1,0.01,<300ms
Clonaslee,53.15354787,-7.524512081,Ireland,-83.56913122,41.18039327,48.07569232,5G,6,2,0.01,<300ms
Kilkishen,52.8069,-8.7445,Ireland,-93.24839768,4.614505136,77.0814703,4G,6,3,0.01,<300ms
Kilkishen,52.80707161,-8.736796234,Ireland,-87.18478738,1.842322704,152.779019,3G,6,4,0.01,<300ms
Kilkishen,52.81367183,-8.738760804,Ireland,-90.75714782,1.970726546,172.9806341,3G,6,65,0.01,<300ms
Kilkishen,52.81646428,-8.741232415,Ireland,-97.26756011,3.959922609,59.28347722,4G,6,66,0.01,<300ms
Kilkishen,52.81278251,-8.742120133,Ireland,-88.24280264,1.840097669,104.2347097,3G,6,5,0.01,<300ms
Kilkishen,52.80754542,-8.749584856,Ireland,-80.79924314,1.427795292,179.1156552,3G,6,6,0.01,<300ms
Kilkishen,52.81487836,-8.74802663,Ireland,-93.4152908,7.562782908,73.61811619,4G,6,7,0.01,<300ms
Kilkishen,52.81253663,-8.75443132,Ireland,-81.86889903,1.081269967,145.598349,3G,6,8,0.01,<300ms
Kilkishen,52.81119254,-8.741533987,Ireland,-81.50115159,4.659567315,76.38565409,4G,6,9,0.01,<300ms
Kilkishen,52.80836605,-8.753185076,Ireland,-93.7066393,6.68718493,65.86235723,4G,6,69,0.01,<300ms
Kilkishen,52.81377757,-8.735043952,Ireland,-86.65463341,91.93953742,12.16948355,5G,6,70,0.01,<300ms
Fieries,52.1706,-9.5978,Ireland,-90.77146677,55.91347794,25.28256238,5G,7,1,0.01,<300ms
Fieries,52.16944014,-9.587905768,Ireland,-97.69630549,1.797962465,185.3962974,3G,7,2,0.01,<300ms
Fieries,52.17357281,-9.602635033,Ireland,-93.34921497,1.741369158,108.103111,LTE,7,3,0.01,<300ms
Fieries,52.16796665,-9.605243615,Ireland,-90.23740838,49.51534657,20.07702239,5G,7,4,0.01,<300ms
Fieries,52.17991008,-9.60074988,Ireland,-83.38012605,24.1999924,39.56250095,5G,7,65,0.01,<300ms
Fieries,52.17268347,-9.594516576,Ireland,-86.4338881,4.01340698,63.10715447,4G,7,66,0.01,<300ms
Fieries,52.1743706,-9.606431117,Ireland,-95.97712885,3.796168441,75.79661496,4G,7,5,0.01,<300ms
Fieries,52.16315688,-9.601697441,Ireland,-87.65767886,2.506932614,189.5039309,LTE,7,6,0.01,<300ms
Fieries,52.16778041,-9.595538187,Ireland,-92.93140972,20.18925697,31.57064854,5G,7,7,0.01,<300ms
Fieries,52.16109613,-9.598915326,Ireland,-92.24263771,20.46560828,17.29577786,5G,7,8,0.01,<300ms
Fieries,52.16569722,-9.58886406,Ireland,-89.53014306,3.35930661,50.37862643,4G,7,9,0.01,<300ms
Pettigoe,54.549,-7.831,Ireland,-94.89009869,1.382752074,148.2653949,LTE,7,69,0.01,<300ms
Pettigoe,54.55103191,-7.830157507,Ireland,-101.4211404,2.766741395,150.5902965,LTE,7,70,0.01,<300ms
Pettigoe,54.55384785,-7.834536206,Ireland,-90.94701137,20.32842561,22.25837011,5G,8,1,0.01,<300ms
Pettigoe,54.54200828,-7.832997453,Ireland,-88.42639519,2.599239874,140.53192,3G,8,2,0.01,<300ms
Pettigoe,54.55225258,-7.839661415,Ireland,-94.08903293,20.04013306,12.74062314,5G,8,3,0.01,<300ms
Pettigoe,54.5552284,-7.83320505,Ireland,-94.76718721,1.478217899,171.1587714,LTE,8,4,0.01,<300ms
Pettigoe,54.5563156,-7.828568191,Ireland,-88.19324059,1.922909445,161.5338686,3G,8,65,0.01,<300ms
Pettigoe,54.54007271,-7.831509734,Ireland,-96.53349486,46.77223113,22.18430915,5G,8,66,0.01,<300ms
Pettigoe,54.54739626,-7.837749663,Ireland,-96.32243336,39.41142269,38.24951034,5G,8,5,0.01,<300ms
Pettigoe,54.54843496,-7.838697458,Ireland,-85.2660207,1.068827583,103.7960694,LTE,8,6,0.01,<300ms
Pettigoe,54.54329411,-7.826219758,Ireland,-92.81619913,2.534208131,178.2638098,3G,8,7,0.01,<300ms
Crusheen,52.9397,-8.8972,Ireland,-99.59691764,1.884360511,198.9842831,LTE,8,8,0.01,<300ms
Crusheen,52.93760092,-8.899741399,Ireland,-93.45891942,4.818384031,69.12382492,4G,8,9,0.01,<300ms
Crusheen,52.94281817,-8.905285937,Ireland,-89.20094614,2.11979903,140.8743877,3G,8,69,0.01,<300ms
Crusheen,52.93074888,-8.892233626,Ireland,-93.24962956,2.13678867,116.9291456,3G,8,70,0.01,<300ms
Crusheen,52.94117152,-8.890382415,Ireland,-82.51678701,1.605643358,194.6939349,3G,9,1,0.01,<300ms
Crusheen,52.93618682,-8.897847896,Ireland,-87.87208159,1.856560829,175.9946406,LTE,9,2,0.01,<300ms
Crusheen,52.94245202,-8.88829595,Ireland,-86.18290353,1.805800309,175.4613657,LTE,9,3,0.01,<300ms
Crusheen,52.93524398,-8.902159124,Ireland,-86.10373657,1.097607085,157.1297516,LTE,9,4,0.01,<300ms
Crusheen,52.94111712,-8.904265289,Ireland,-90.16865351,2.057470956,146.6285511,3G,9,65,0.01,<300ms
Crusheen,52.9372121,-8.888550169,Ireland,-93.63667819,69.51588821,21.04423664,5G,9,66,0.01,<300ms
Crusheen,52.93711872,-8.890191943,Ireland,-88.85477526,3.986234371,93.19309857,4G,9,5,0.01,<300ms
Ballymurn,52.4411,-6.4747,Ireland,-88.55544902,1.487901107,156.5898967,3G,9,6,0.01,<300ms
Ballymurn,52.44138329,-6.482613876,Ireland,-100.4750797,1.811857927,173.694934,LTE,9,7,0.01,<300ms
Ballymurn,52.44912986,-6.472347013,Ireland,-88.08519378,5.523751677,56.75671278,4G,9,8,0.01,<300ms
Ballymurn,52.43215177,-6.480043079,Ireland,-88.12362111,4.919573716,63.27322247,4G,9,9,0.01,<300ms
Ballymurn,52.43653671,-6.474187417,Ireland,-92.51139121,1.13319339,116.5619004,3G,9,69,0.01,<300ms
Ballymurn,52.43222342,-6.469310246,Ireland,-88.22521839,22.06447018,36.02997071,5G,9,70,0.01,<300ms
Ballymurn,52.44955371,-6.469748205,Ireland,-93.83325506,97.49210812,36.36453735,5G,10,1,0.01,<300ms
Ballymurn,52.44137684,-6.479892071,Ireland,-84.71680282,7.881603292,60.28784301,4G,10,2,0.01,<300ms
Ballymurn,52.44940509,-6.478867636,Ireland,-99.89697551,1.921202062,164.2613248,LTE,10,3,0.01,<300ms
Ballymurn,52.4422918,-6.471391075,Ireland,-97.5868604,79.13059529,12.98099776,5G,10,4,0.01,<300ms
Ballymurn,52.43846281,-6.477533348,Ireland,-92.20298008,2.971356809,133.6068799,3G,10,65,0.01,<300ms
Oldtown,53.5241,-6.316,Ireland,-95.80507902,6.507040849,79.88222782,4G,10,66,0.01,<300ms
Oldtown,53.52759279,-6.312026653,Ireland,-94.76037523,7.549720318,72.12562465,4G,10,5,0.01,<300ms
Oldtown,53.51785694,-6.317825491,Ireland,-87.71755573,22.66852623,41.70090206,5G,10,6,0.01,<300ms
Oldtown,53.51480381,-6.314058029,Ireland,-100.969679,1.338060926,140.7251342,3G,10,7,0.01,<300ms
Oldtown,53.53044294,-6.325894343,Ireland,-82.93121488,6.375957678,75.3786352,4G,10,8,0.01,<300ms
Oldtown,53.53238761,-6.306638584,Ireland,-91.35020134,5.619009099,93.89991891,4G,10,9,0.01,<300ms
Oldtown,53.53405374,-6.319279764,Ireland,-86.57574308,1.622091776,133.6197409,LTE,10,69,0.01,<300ms
Oldtown,53.51436383,-6.307740149,Ireland,-90.01798923,2.134827807,150.6324406,3G,10,70,0.01,<300ms
Oldtown,53.52925823,-6.310712927,Ireland,-90.25559549,1.543838816,146.1062399,LTE,11,1,0.01,<300ms
Oldtown,53.52753093,-6.320324885,Ireland,-91.34153982,2.544749552,136.9354553,LTE,11,2,0.01,<300ms
Oldtown,53.52912069,-6.313913325,Ireland,-82.7995899,1.335318048,157.245362,LTE,11,3,0.01,<300ms
Ballycanew,52.609,-6.31,Ireland,-86.03068031,2.105411417,129.603002,LTE,11,4,0.01,<300ms
Ballycanew,52.60978882,-6.30499262,Ireland,-87.33585966,23.62884931,42.35677152,5G,11,65,0.01,<300ms
Ballycanew,52.59969012,-6.303316402,Ireland,-87.13417564,1.746247575,119.148218,LTE,11,66,0.01,<300ms
Ballycanew,52.60081386,-6.305918183,Ireland,-92.78427383,5.199693594,93.90183222,4G,11,5,0.01,<300ms
Ballycanew,52.60241926,-6.302847956,Ireland,-97.2645986,3.038196086,59.11653807,4G,11,6,0.01,<300ms
Ballycanew,52.6013083,-6.317407467,Ireland,-86.25766782,2.204301606,163.9400183,3G,11,7,0.01,<300ms
Ballycanew,52.6073329,-6.30776809,Ireland,-89.31180264,2.43747872,192.6565931,3G,11,8,0.01,<300ms
Ballycanew,52.6063506,-6.315446594,Ireland,-84.47108638,97.8746243,44.60715942,5G,11,9,0.01,<300ms
Ballycanew,52.61316804,-6.301720632,Ireland,-85.86099141,2.662509954,179.3255217,3G,11,69,0.01,<300ms
Ballycanew,52.60188309,-6.313826751,Ireland,-87.89998102,6.338611988,89.10855314,4G,11,70,0.01,<300ms
Ballycanew,52.60848553,-6.318920181,Ireland,-104.0013879,5.599656999,58.46583867,4G,12,1,0.01,<300ms
Dromahair,54.2333,-8.3,Ireland,-87.48363519,43.16172403,21.00670362,5G,12,2,0.01,<300ms
Dromahair,54.22421019,-8.291494635,Ireland,-88.36409265,1.107884864,110.5273319,3G,12,3,0.01,<300ms
Dromahair,54.23413883,-8.290796781,Ireland,-94.0334046,1.61219321,195.2382353,LTE,12,4,0.01,<300ms
Dromahair,54.23142038,-8.305219749,Ireland,-99.93119876,2.479563664,142.4155056,LTE,12,65,0.01,<300ms
Dromahair,54.22798801,-8.309409861,Ireland,-85.57176412,3.442966767,62.34149401,4G,12,66,0.01,<300ms
Dromahair,54.2286645,-8.299817349,Ireland,-95.18868747,4.485008887,99.62128473,4G,12,5,0.01,<300ms
Dromahair,54.24323313,-8.300787789,Ireland,-93.56273687,4.182965141,90.3226353,4G,12,6,0.01,<300ms
Dromahair,54.22872902,-8.300030123,Ireland,-94.62170348,8.055974756,61.86907466,4G,12,7,0.01,<300ms
Dromahair,54.2432663,-8.298414785,Ireland,-95.43377336,1.991512105,182.4680819,LTE,12,8,0.01,<300ms
Dromahair,54.22946523,-8.308260983,Ireland,-83.97957491,8.821076795,50.58791997,4G,12,9,0.01,<300ms
Dromahair,54.23557079,-8.296095943,Ireland,-91.25901392,90.95654226,28.43202966,5G,12,69,0.01,<300ms
Mullinahone,52.512,-7.506,Ireland,-87.14908861,2.409487641,149.5811478,3G,12,70,0.01,<300ms
Mullinahone,52.51314906,-7.515067993,Ireland,-85.09812458,9.014468031,91.71559014,4G,13,1,0.01,<300ms
Mullinahone,52.50408366,-7.509649386,Ireland,-90.99841064,1.117083547,124.7097123,3G,13,2,0.01,<300ms
Mullinahone,52.50345757,-7.509246546,Ireland,-84.84344755,7.270914776,72.37773811,4G,13,3,0.01,<300ms
Mullinahone,52.50656176,-7.514205459,Ireland,-85.66668863,4.575106563,93.61564016,4G,13,4,0.01,<300ms
Mullinahone,52.51186716,-7.504760595,Ireland,-83.01972675,2.271647632,187.4486998,LTE,13,65,0.01,<300ms
Mullinahone,52.51745166,-7.496086486,Ireland,-94.96231585,24.46429993,26.10770443,5G,13,66,0.01,<300ms
Mullinahone,52.51215298,-7.512154737,Ireland,-91.96391696,56.02612814,31.38108246,5G,13,5,0.01,<300ms
Mullinahone,52.52027402,-7.508445858,Ireland,-88.26666172,10.26680921,10.4520142,5G,13,6,0.01,<300ms
Mullinahone,52.51789671,-7.508856048,Ireland,-94.15565301,1.535532237,138.1243316,LTE,13,7,0.01,<300ms
Mullinahone,52.51080837,-7.509167363,Ireland,-96.6796235,8.452565747,71.19920914,4G,13,8,0.01,<300ms
Ballycotton,51.8269,-8.0031,Ireland,-105.9490433,2.009644328,130.1463766,3G,13,9,0.01,<300ms
Ballycotton,51.83632789,-7.994883386,Ireland,-83.45006324,53.71638486,28.54866038,5G,13,69,0.01,<300ms
Ballycotton,51.82494762,-8.002535599,Ireland,-85.78288108,4.595576146,52.33483353,4G,13,70,0.01,<300ms
Ballycotton,51.83657934,-8.005585248,Ireland,-84.4747407,2.904484235,172.129462,3G,14,1,0.01,<300ms
Ballycotton,51.82745857,-7.996174594,Ireland,-101.5190881,1.090536096,132.0196636,LTE,14,2,0.01,<300ms
Ballycotton,51.8317485,-8.004548133,Ireland,-94.47424383,2.993768878,181.5350524,LTE,14,3,0.01,<300ms
Ballycotton,51.8216065,-8.012063747,Ireland,-85.88167587,5.62889169,66.27220241,4G,14,4,0.01,<300ms
Ballycotton,51.83454816,-8.008956564,Ireland,-82.96009229,2.839333502,188.5666293,3G,14,65,0.01,<300ms
Ballycotton,51.8249261,-8.012854373,Ireland,-86.37859741,3.111796497,97.12429345,4G,14,66,0.01,<300ms
Ballycotton,51.83207346,-8.011113585,Ireland,-96.17656206,5.243085009,81.73096777,4G,14,5,0.01,<300ms
Ballycotton,51.82580374,-8.004404194,Ireland,-81.32262243,1.020412661,167.6159705,LTE,14,6,0.01,<300ms
Rathmullan,55.0942,-7.5375,Ireland,-89.7659153,2.547160461,164.2451962,3G,14,7,0.01,<300ms
Rathmullan,55.09420317,-7.536762812,Ireland,-98.48970251,23.97087877,42.73438005,5G,14,8,0.01,<300ms
Rathmullan,55.09911568,-7.5351032,Ireland,-85.8885311,13.74353247,16.5694912,5G,14,9,0.01,<300ms
Rathmullan,55.0896432,-7.534685646,Ireland,-81.69210207,2.001594141,131.3094594,LTE,14,69,0.01,<300ms
Rathmullan,55.08854814,-7.534780051,Ireland,-95.15781974,45.39807613,24.01155728,5G,14,70,0.01,<300ms
Rathmullan,55.09501565,-7.528884956,Ireland,-100.2938542,1.36032739,163.727336,LTE,15,1,0.01,<300ms
Rathmullan,55.0881832,-7.542433331,Ireland,-86.96080984,8.085112565,82.70472514,4G,15,2,0.01,<300ms
Rathmullan,55.09912205,-7.534592055,Ireland,-105.0990888,6.040175448,75.07877441,4G,15,3,0.01,<300ms
Rathmullan,55.10213083,-7.531664948,Ireland,-91.56476536,71.86902777,33.57919139,5G,15,4,0.01,<300ms
Rathmullan,55.0975734,-7.534677864,Ireland,-95.17503547,63.19963392,13.3699941,5G,15,65,0.01,<300ms
Rathmullan,55.10394848,-7.545928586,Ireland,-94.33939951,30.73560299,39.07303102,5G,15,66,0.01,<300ms
Mountcharles,54.65,-8.2,Ireland,-95.67642019,2.628464125,161.1603522,LTE,15,5,0.01,<300ms
Mountcharles,54.6499994,-8.191759551,Ireland,-93.10777648,8.245426874,66.5811794,4G,15,6,0.01,<300ms
Mountcharles,54.65001991,-8.206417828,Ireland,-88.99229294,9.112810285,86.6959019,4G,15,7,0.01,<300ms
Mountcharles,54.6414956,-8.201393799,Ireland,-93.1941871,6.931926021,71.40176555,4G,15,8,0.01,<300ms
Mountcharles,54.65561041,-8.203152644,Ireland,-89.28389316,2.465293061,100.6278403,3G,15,9,0.01,<300ms
Mountcharles,54.64986467,-8.202105762,Ireland,-95.95013945,2.435655844,188.5213403,3G,15,69,0.01,<300ms
Mountcharles,54.65485759,-8.206581362,Ireland,-88.45852824,2.577493172,173.1031636,LTE,15,70,0.01,<300ms
Mountcharles,54.64213251,-8.193389517,Ireland,-81.77496912,4.051976769,76.52019364,4G,16,1,0.01,<300ms
Mountcharles,54.65407443,-8.194875601,Ireland,-85.47997777,5.409706701,52.75486737,4G,16,2,0.01,<300ms
Mountcharles,54.64966997,-8.193446074,Ireland,-85.72324565,43.67035738,29.19113071,5G,16,3,0.01,<300ms
Mountcharles,54.64162657,-8.197838495,Ireland,-96.07722382,2.474452452,109.9749714,LTE,16,4,0.01,<300ms
Ballinderreen,53.186,-8.908,Ireland,-79.10144114,86.52955429,29.68443616,5G,16,65,0.01,<300ms
Ballinderreen,53.18234093,-8.910050463,Ireland,-93.16666714,5.299970064,56.54732779,4G,16,66,0.01,<300ms
Ballinderreen,53.19029065,-8.917150445,Ireland,-92.32650299,1.046001443,118.9465122,3G,16,5,0.01,<300ms
Ballinderreen,53.19462181,-8.914933054,Ireland,-91.5011281,53.15248722,12.1346913,5G,16,6,0.01,<300ms
Ballinderreen,53.19288577,-8.904707522,Ireland,-91.37078318,1.358486887,103.8591822,3G,16,7,0.01,<300ms
Ballinderreen,53.18750762,-8.914554899,Ireland,-84.38114418,33.3491132,35.07562979,5G,16,8,0.01,<300ms
Ballinderreen,53.17732132,-8.907747043,Ireland,-100.5498401,3.200933793,62.5152409,4G,16,9,0.01,<300ms
Ballinderreen,53.19035017,-8.917643893,Ireland,-89.57579683,2.558675572,189.0923211,LTE,16,69,0.01,<300ms
Ballinderreen,53.19150795,-8.900876933,Ireland,-96.04426834,2.680303248,118.7594394,3G,16,70,0.01,<300ms
Ballinderreen,53.18512475,-8.89962318,Ireland,-87.59305923,2.708700591,196.1359107,3G,17,1,0.01,<300ms
Ballinderreen,53.18417731,-8.902579501,Ireland,-85.6475139,3.178730424,50.65093964,4G,17,2,0.01,<300ms
Slieveroe,52.2833,-7.0681,Ireland,-86.46409099,7.392870719,99.44385734,4G,17,3,0.01,<300ms
Slieveroe,52.27390193,-7.066011591,Ireland,-83.61976973,5.157015421,64.09552376,4G,17,4,0.01,<300ms
Slieveroe,52.27332437,-7.071020716,Ireland,-93.92341562,1.807450839,198.6833525,LTE,17,65,0.01,<300ms
Slieveroe,52.29154073,-7.075689055,Ireland,-90.72405788,93.32272049,38.60555366,5G,17,66,0.01,<300ms
Slieveroe,52.27740137,-7.071398921,Ireland,-84.53704252,1.184448351,120.9806663,3G,17,5,0.01,<300ms
Slieveroe,52.27368872,-7.076882415,Ireland,-90.41404806,2.33950499,131.3545263,LTE,17,6,0.01,<300ms
Slieveroe,52.29109972,-7.072374105,Ireland,-102.5981356,1.374297946,134.8713139,3G,17,7,0.01,<300ms
Slieveroe,52.29165638,-7.068012038,Ireland,-86.71900713,2.343838911,197.3656357,LTE,17,8,0.01,<300ms
Slieveroe,52.27543722,-7.071838132,Ireland,-103.3438344,8.720116452,79.21619874,4G,17,9,0.01,<300ms
Slieveroe,52.28926246,-7.067396876,Ireland,-82.72203086,1.562795258,110.2025853,LTE,17,69,0.01,<300ms
Slieveroe,52.27514675,-7.068903156,Ireland,-91.52488691,50.87200696,40.64281883,5G,17,70,0.01,<300ms
Bellanode,54.2691,-7.0338,Ireland,-92.14044075,1.729289261,128.1569308,LTE,18,1,0.01,<300ms
Bellanode,54.27707289,-7.024916478,Ireland,-90.54898168,1.774356383,153.0243701,3G,18,2,0.01,<300ms
Bellanode,54.26130789,-7.025337958,Ireland,-92.18683924,5.544308823,90.57076706,4G,18,3,0.01,<300ms
Bellanode,54.2785342,-7.043658605,Ireland,-91.48300018,1.537391741,136.7969235,LTE,18,4,0.01,<300ms
Bellanode,54.26319429,-7.024870834,Ireland,-85.68737444,1.94010037,132.5898246,3G,18,65,0.01,<300ms
Bellanode,54.26367863,-7.04080925,Ireland,-93.36255494,2.938824755,121.3236772,LTE,18,66,0.01,<300ms
Bellanode,54.26493564,-7.030297621,Ireland,-88.72482437,1.852540962,198.9626918,3G,18,5,0.01,<300ms
Bellanode,54.27770251,-7.032518806,Ireland,-84.70983218,1.796207335,165.6777656,3G,18,6,0.01,<300ms
Bellanode,54.27289879,-7.035046129,Ireland,-89.56383405,2.063517675,169.7830415,LTE,18,7,0.01,<300ms
Bellanode,54.26315844,-7.024356138,Ireland,-90.10993133,2.182205474,114.253077,LTE,18,8,0.01,<300ms
Bellanode,54.27875873,-7.041037992,Ireland,-87.25268459,1.178022726,186.5963372,LTE,18,9,0.01,<300ms
Castletownroche,52.1769,-8.4589,Ireland,-90.23251392,36.83479272,33.69970225,5G,18,69,0.01,<300ms
Castletownroche,52.17665843,-8.465509139,Ireland,-90.91574368,4.653404361,76.92905123,4G,18,70,0.01,<300ms
Castletownroche,52.1832138,-8.454464609,Ireland,-89.12793619,3.385535155,81.62988716,4G,19,1,0.01,<300ms
Castletownroche,52.18445171,-8.455274977,Ireland,-99.90757274,2.074652364,104.5232856,3G,19,2,0.01,<300ms
Castletownroche,52.17754053,-8.462535391,Ireland,-88.03206285,2.853027132,179.8454647,LTE,19,3,0.01,<300ms
Castletownroche,52.17588664,-8.465399029,Ireland,-87.58796777,2.73999922,139.1622344,3G,19,4,0.01,<300ms
Castletownroche,52.17938303,-8.44940789,Ireland,-88.76310312,1.194565056,190.2892335,LTE,19,65,0.01,<300ms
Castletownroche,52.17383675,-8.456393149,Ireland,-96.53036753,1.053198855,157.8300862,3G,19,66,0.01,<300ms
Castletownroche,52.18128002,-8.459536592,Ireland,-82.59756226,3.659220178,75.22128702,4G,19,5,0.01,<300ms
Castletownroche,52.1724783,-8.46263009,Ireland,-94.09779301,2.085509177,115.8393703,3G,19,6,0.01,<300ms
Castletownroche,52.16845043,-8.448948388,Ireland,-84.42793157,1.680020187,130.1082684,LTE,19,7,0.01,<300ms
Ballinagar,53.2666,-7.338,Ireland,-90.88311724,2.42155845,162.6310149,LTE,19,8,0.01,<300ms
Ballinagar,53.26103708,-7.332003588,Ireland,-87.40028279,1.717101895,183.6186118,3G,19,9,0.01,<300ms
Ballinagar,53.27332982,-7.346295235,Ireland,-93.5760771,1.754730335,194.5100635,3G,19,69,0.01,<300ms
Ballinagar,53.27380183,-7.338923077,Ireland,-82.25671328,5.775630779,93.88911418,4G,19,70,0.01,<300ms
Ballinagar,53.26983061,-7.339712337,Ireland,-86.24163913,7.908488782,91.08166493,4G,20,1,0.01,<300ms
